ID,aqi
326754,180.0
326755,182.0
326756,337.0
326757,332.0
326758,348.0
326759,345.0
326760,356.0
326761,352.0
326762,342.0
326763,192.0
326764,525.0
326765,353.0
326766,193.0
326767,361.0
326768,197.0
326769,187.0
326770,186.0
326771,188.0
326772,194.0
326773,191.0
326774,189.0
326775,197.0
326776,192.0
326777,218.0
326778,338.0
326779,334.0
326780,327.0
326781,335.0
326782,346.0
326783,337.0
326784,217.0
326785,336.0
326786,208.0
326787,211.0
326788,216.0
326789,223.0
326790,213.0
326791,195.0
326792,225.0
326793,228.0
326794,539.0
326795,212.0
326796,327.9889148818769
326797,329.1385437617689
326798,325.18938108234306
326799,328.4465359644979
326800,256.59213649731316
326801,334.3337215577773
326802,324.9256289109476
326803,336.75494052290253
326804,323.1482555412175
326805,256.59213649731316
326806,256.59213649731316
326807,232.01524633084836
326808,238.74382944268643
326809,256.59213649731316
326810,228.1933285226292
326811,256.59213649731316
326812,256.59213649731316
326813,256.59213649731316
326814,234.06725468933456
326815,266.2960202784981
326816,244.4674545836935
326817,266.2960202784981
326818,266.2960202784981
326819,338.47570416928716
326820,340.8363911921879
326821,266.2960202784981
326822,338.6253982843865
326823,345.2313911921879
326824,337.29777330600905
326825,336.34466933788326
326826,336.3532830840798
326827,238.03689902813792
326828,266.2960202784981
326829,266.2960202784981
326830,266.2960202784981
326831,240.96619195743085
326832,349.73817690647365
326833,266.2960202784981
326834,336.8221084019523
326835,337.300733815273
326836,334.1286032127993
326837,262.07804425256313
326838,262.07804425256313
326839,366.7477150430762
326840,262.07804425256313
326841,262.07804425256313
326842,247.62235545961488
326843,239.213264550524
326844,338.3982691404807
326845,240.14047140164388
326846,262.07804425256313
326847,333.39016046863424
326848,335.66295720831835
326849,336.75002985789104
326850,262.07804425256313
326851,262.07804425256313
326852,236.08902212628158
326853,252.63987201529363
326854,252.63987201529363
326855,236.61025858829197
326856,252.63987201529363
326857,252.63987201529363
326858,327.50993282274214
326859,252.63987201529363
326860,252.63987201529363
326861,324.8063745200358
326862,362.232621995807
326863,235.85839754610834
326864,329.84603124993646
326865,324.29417939808457
326866,327.75993282274214
326867,333.97896200678025
326868,238.43712350764682
326869,252.63987201529363
326870,328.79417939808457
326871,252.63987201529363
326872,309.7131106349307
326873,308.9324983900327
326874,305.85828688724973
326875,345.67111922904496
326876,307.8186677226306
326877,305.9127953868802
326878,231.8434708294605
326879,308.7829280355751
326880,231.8434708294605
326881,231.8434708294605
326882,231.8434708294605
326883,231.8434708294605
326884,231.8434708294605
326885,231.8434708294605
326886,231.8434708294605
326887,231.8434708294605
326888,231.8434708294605
326889,311.93326076394777
326890,231.8434708294605
326891,220.86175946878143
326892,220.86175946878143
326893,220.86175946878143
326894,220.86175946878143
326895,220.86175946878143
326896,220.86175946878143
326897,220.86175946878143
326898,220.86175946878143
326899,220.86175946878143
326900,322.37140722325967
326901,220.86175946878143
326902,284.1552158067518
326903,282.42570361162984
326904,281.4276390955008
326905,220.86175946878143
326906,285.2523702782965
326907,283.43570361162983
326908,285.28424375761523
326909,283.80190079472845
326910,191.66270824700757
326911,287.7227129243742
326912,252.51092911175976
326913,251.02972380912587
326914,191.66270824700757
326915,249.7996681504988
326916,249.84959175630473
326917,191.66270824700757
326918,191.66270824700757
326919,252.22190067987418
326920,252.58432943516007
326921,256.69959175630476
326922,191.66270824700757
326923,191.66270824700757
326924,191.66270824700757
326925,191.66270824700757
326926,191.66270824700757
326927,191.66270824700757
326928,191.66270824700757
326929,226.47750862387892
326930,231.13197290959317
326931,235.03654639366306
326932,230.41411576673605
326933,172.90794609410187
326934,172.90794609410187
326935,172.90794609410187
326936,227.72058294820323
326937,227.1775086238789
326938,254.79251724775781
326939,172.90794609410187
326940,172.90794609410187
326941,172.90794609410187
326942,172.90794609410187
326943,172.90794609410187
326944,172.90794609410187
326945,172.90794609410187
326946,172.90794609410187
326947,226.217396835261
326948,174.235411154365
326949,174.235411154365
326950,174.235411154365
326951,174.235411154365
326952,174.235411154365
326953,174.235411154365
326954,257.46991998944327
326955,234.62349658378912
326956,237.83857594886848
326957,174.235411154365
326958,236.78905213934468
326959,232.07589121980445
326960,174.235411154365
326961,174.235411154365
326962,233.95032406916923
326963,241.01263057071722
326964,232.5654556481166
326965,174.235411154365
326966,174.235411154365
326967,186.51231662919358
326968,256.7899432598529
326969,261.97350461972025
326970,266.55775726951475
326971,254.86895977636942
326972,256.715935323345
326973,186.51231662919358
326974,260.53964132748575
326975,186.51231662919358
326976,186.51231662919358
326977,186.51231662919358
326978,186.51231662919358
326979,186.51231662919358
326980,186.51231662919358
326981,186.51231662919358
326982,186.51231662919358
326983,255.64726649217613
326984,281.2150951744095
326985,186.51231662919358
326986,212.8550077144288
326987,228.33904768692213
326988,228.33904768692213
326989,228.33904768692213
326990,294.9985105823098
326991,300.26239947119865
326992,320.668894887604
326993,206.05134202527924
326994,228.33904768692213
326995,228.33904768692213
326996,228.33904768692213
326997,207.8736054761141
326998,228.33904768692213
326999,228.33904768692213
327000,304.36656613786533
327001,307.9151772489764
327002,298.4640278236891
327003,305.35051058230977
327004,305.0715032830397
327005,340.17864417080546
327006,262.24835300705513
327007,262.24835300705513
327008,262.24835300705513
327009,262.24835300705513
327010,235.0261372878413
327011,246.49705785945977
327012,236.8384622178133
327013,262.24835300705513
327014,241.42720680655788
327015,262.24835300705513
327016,344.15204726651075
327017,353.1762199283812
327018,340.66035785941574
327019,341.525505642667
327020,344.276960669122
327021,339.95423794639925
327022,373.4821732891494
327023,262.24835300705513
327024,263.1205453704171
327025,263.1205453704171
327026,263.1205453704171
327027,245.97516630222984
327028,242.42092842291348
327029,263.1205453704171
327030,336.9380347179195
327031,263.1205453704171
327032,393.1797731395427
327033,243.56027268520856
327034,263.1205453704171
327035,334.99897747886223
327036,337.3978575842641
327037,348.9718310142158
327038,263.1205453704171
327039,336.532509520591
327040,337.69572598582977
327041,263.1205453704171
327042,331.85800251180035
327043,208.60284575661308
327044,208.60284575661308
327045,283.8554129401635
327046,208.60284575661308
327047,208.60284575661308
327048,208.60284575661308
327049,208.60284575661308
327050,208.60284575661308
327051,293.890643292467
327052,279.0482660314851
327053,208.60284575661308
327054,283.00944671127047
327055,277.55284929408907
327056,278.61124345467306
327057,208.60284575661308
327058,283.4342940861178
327059,208.60284575661308
327060,307.00350880715627
327061,208.60284575661308
327062,153.96509579283367
327063,153.96509579283367
327064,153.96509579283367
327065,153.96509579283367
327066,153.96509579283367
327067,190.65194692932363
327068,153.96509579283367
327069,153.96509579283367
327070,153.96509579283367
327071,153.96509579283367
327072,190.65194692932363
327073,190.65194692932363
327074,190.65194692932363
327075,190.65194692932363
327076,190.65194692932363
327077,190.65194692932363
327078,153.96509579283367
327079,153.96509579283367
327080,190.65194692932363
327081,130.87863500054468
327082,133.87064987926826
327083,133.87064987926826
327084,133.87064987926826
327085,133.87064987926826
327086,133.87064987926826
327087,133.87064987926826
327088,130.87863500054468
327089,130.87863500054468
327090,130.87863500054468
327091,130.87863500054468
327092,130.87863500054468
327093,133.87064987926826
327094,130.87863500054468
327095,133.87064987926826
327096,130.87863500054468
327097,130.87863500054468
327098,130.87863500054468
327099,130.87863500054468
327100,106.26726512478865
327101,96.29070557156916
327102,96.29070557156916
327103,106.26726512478865
327104,106.26726512478865
327105,106.26726512478865
327106,106.26726512478865
327107,96.29070557156916
327108,106.26726512478865
327109,96.29070557156916
327110,106.26726512478865
327111,106.26726512478865
327112,106.26726512478865
327113,106.26726512478865
327114,96.29070557156916
327115,96.29070557156916
327116,96.29070557156916
327117,96.29070557156916
327118,106.26726512478865
327119,96.08233489450494
327120,96.08233489450494
327121,101.36689158763758
327122,96.08233489450494
327123,101.36689158763758
327124,101.36689158763758
327125,96.08233489450494
327126,96.08233489450494
327127,96.08233489450494
327128,96.08233489450494
327129,101.36689158763758
327130,96.08233489450494
327131,101.36689158763758
327132,101.36689158763758
327133,101.36689158763758
327134,101.36689158763758
327135,101.36689158763758
327136,101.36689158763758
327137,101.36689158763758
327138,110.70758492253692
327139,112.52739354109542
327140,112.52739354109542
327141,112.52739354109542
327142,110.70758492253692
327143,112.52739354109542
327144,110.70758492253692
327145,112.52739354109542
327146,110.70758492253692
327147,110.70758492253692
327148,110.70758492253692
327149,110.70758492253692
327150,110.70758492253692
327151,110.70758492253692
327152,112.52739354109542
327153,110.70758492253692
327154,112.52739354109542
327155,112.52739354109542
327156,110.70758492253692
327157,121.54740847375797
327158,121.54740847375797
327159,121.54740847375797
327160,121.54740847375797
327161,156.40413418793145
327162,121.54740847375797
327163,156.40413418793145
327164,156.40413418793145
327165,121.54740847375797
327166,121.54740847375797
327167,121.54740847375797
327168,156.40413418793145
327169,156.40413418793145
327170,156.40413418793145
327171,134.32046709396573
327172,121.54740847375797
327173,121.54740847375797
327174,121.54740847375797
327175,156.40413418793145
327176,130.69196437755875
327177,149.94144062005836
327178,130.69196437755875
327179,130.69196437755875
327180,175.09621457345003
327181,175.09621457345003
327182,175.09621457345003
327183,130.69196437755875
327184,175.09621457345003
327185,130.69196437755875
327186,175.09621457345003
327187,175.09621457345003
327188,130.69196437755875
327189,130.69196437755875
327190,130.69196437755875
327191,130.69196437755875
327192,130.69196437755875
327193,130.69196437755875
327194,175.09621457345003
327195,215.93529920988843
327196,152.3680631155621
327197,229.09357139274982
327198,152.3680631155621
327199,229.09357139274982
327200,229.09357139274982
327201,152.3680631155621
327202,214.86768121876298
327203,229.09357139274982
327204,192.6534523630416
327205,152.3680631155621
327206,152.3680631155621
327207,152.3680631155621
327208,152.3680631155621
327209,152.3680631155621
327210,152.3680631155621
327211,152.3680631155621
327212,229.09357139274982
327213,152.3680631155621
327214,256.71046408250356
327215,250.22117415165516
327216,249.51191290630788
327217,254.5198518376056
327218,179.2267279101403
327219,179.2267279101403
327220,236.02241141726404
327221,250.8579340293864
327222,179.2267279101403
327223,179.2267279101403
327224,179.2267279101403
327225,179.2267279101403
327226,179.2267279101403
327227,179.2267279101403
327228,179.2267279101403
327229,248.20287815339506
327230,260.8446245648783
327231,179.2267279101403
327232,179.2267279101403
327233,269.0599287706312
327234,189.32366338038455
327235,189.32366338038455
327236,189.32366338038455
327237,189.32366338038455
327238,275.00431647087845
327239,270.4307981799247
327240,189.32366338038455
327241,273.3572842777195
327242,272.98721747401964
327243,284.9965699920052
327244,189.32366338038455
327245,189.32366338038455
327246,189.32366338038455
327247,189.32366338038455
327248,189.32366338038455
327249,189.32366338038455
327250,269.78556407484547
327251,279.3763572260478
327252,205.52317800318366
327253,205.52317800318366
327254,205.52317800318366
327255,287.4597765777487
327256,205.52317800318366
327257,205.52317800318366
327258,305.13251611846044
327259,287.0021554951277
327260,305.13251611846044
327261,282.1614961544683
327262,205.52317800318366
327263,205.52317800318366
327264,205.52317800318366
327265,288.1517843750197
327266,284.20262169559385
327267,205.52317800318366
327268,283.93886952419837
327269,205.52317800318366
327270,205.52317800318366
327271,293.946981239505
327272,296.15797414730645
327273,293.79728712440567
327274,291.6748660391984
327275,311.8159482946129
327276,292.61935626112756
327277,291.6662522930018
327278,201.462796930816
327279,201.462796930816
327280,311.8159482946129
327281,201.462796930816
327282,201.462796930816
327283,201.462796930816
327284,201.462796930816
327285,201.462796930816
327286,201.462796930816
327287,201.462796930816
327288,201.462796930816
327289,201.462796930816
327290,201.39361871547328
327291,201.39361871547328
327292,201.39361871547328
327293,294.80159292583255
327294,201.39361871547328
327295,201.39361871547328
327296,314.5059636294428
327297,201.39361871547328
327298,292.1801662807408
327299,201.39361871547328
327300,293.71452027625986
327301,295.35229688321454
327302,291.44172353657575
327303,296.4498322084222
327304,201.39361871547328
327305,201.39361871547328
327306,201.39361871547328
327307,201.39361871547328
327308,294.8736714698938
327309,291.28918035411414
327310,201.24940258182397
327311,201.24940258182397
327312,201.24940258182397
327313,201.24940258182397
327314,201.24940258182397
327315,310.14685385891323
327316,201.24940258182397
327317,291.53918035411414
327318,310.14685385891323
327319,201.24940258182397
327320,201.24940258182397
327321,201.24940258182397
327322,201.24940258182397
327323,292.5734269294566
327324,288.0734269294566
327325,288.5856220514078
327326,293.62527878130845
327327,201.24940258182397
327328,201.64118724528925
327329,287.7675032441855
327330,287.8220117438159
327331,291.6223269918663
327332,289.72788407956625
327333,201.64118724528925
327334,201.64118724528925
327335,309.48955194291636
327336,201.64118724528925
327337,201.64118724528925
327338,201.64118724528925
327339,201.64118724528925
327340,201.64118724528925
327341,290.69214439251084
327342,201.64118724528925
327343,201.64118724528925
327344,293.8424771208835
327345,290.84171474696836
327346,201.64118724528925
327347,186.85066156700884
327348,270.2610499641688
327349,186.85066156700884
327350,186.85066156700884
327351,186.85066156700884
327352,186.85066156700884
327353,271.35820443571356
327354,186.85066156700884
327355,186.85066156700884
327356,294.5830755380938
327357,271.3900779150323
327358,267.5334732529179
327359,186.85066156700884
327360,186.85066156700884
327361,186.85066156700884
327362,268.5315377690469
327363,269.90773495214546
327364,269.5415377690469
327365,186.85066156700884
327366,282.08899747103214
327367,253.88273402963372
327368,248.21286608245487
327369,180.16277843908813
327370,247.03273402963373
327371,249.40504295320315
327372,180.16277843908813
327373,180.16277843908813
327374,246.98281042382774
327375,249.76747170848904
327376,180.16277843908813
327377,180.16277843908813
327378,180.16277843908813
327379,249.6940713850887
327380,180.16277843908813
327381,180.16277843908813
327382,180.16277843908813
327383,180.16277843908813
327384,180.16277843908813
327385,229.93995974995175
327386,158.3468995736627
327387,158.3468995736627
327388,158.3468995736627
327389,158.3468995736627
327390,158.3468995736627
327391,158.3468995736627
327392,158.3468995736627
327393,222.0809219801676
327394,222.62399630449193
327395,244.5993439603352
327396,221.1208101915497
327397,221.3809219801676
327398,158.3468995736627
327399,226.03538626588187
327400,158.3468995736627
327401,158.3468995736627
327402,225.31752912302474
327403,158.3468995736627
327404,173.75721640690477
327405,233.89548508323512
327406,173.75721640690477
327407,173.75721640690477
327408,173.75721640690477
327409,173.75721640690477
327410,173.75721640690477
327411,173.75721640690477
327412,259.28951385287394
327413,173.75721640690477
327414,173.75721640690477
327415,235.7699179325999
327416,242.8322244341479
327417,236.4430904472198
327418,234.38504951154727
327419,238.60864600277534
327420,173.75721640690477
327421,239.65816981229915
327422,173.75721640690477
327423,252.62948870426794
327424,264.3182861974133
327425,253.40779542007465
327426,181.70801432133294
327427,254.55047218775144
327428,254.4764642512435
327429,181.70801432133294
327430,258.3001702553843
327431,181.70801432133294
327432,181.70801432133294
327433,181.70801432133294
327434,259.73403354761876
327435,181.70801432133294
327436,181.70801432133294
327437,181.70801432133294
327438,181.70801432133294
327439,278.97562410230796
327440,181.70801432133294
327441,181.70801432133294
327442,264.2607778595527
327443,290.59052123634683
327444,183.75835440594835
327445,271.1472606181734
327446,183.75835440594835
327447,183.75835440594835
327448,183.75835440594835
327449,270.16331617372896
327450,266.05914950706233
327451,260.7952606181734
327452,183.75835440594835
327453,183.75835440594835
327454,183.75835440594835
327455,183.75835440594835
327456,183.75835440594835
327457,183.75835440594835
327458,183.75835440594835
327459,273.71192728484004
327460,270.8682533189033
327461,199.04725238276666
327462,199.04725238276666
327463,199.04725238276666
327464,199.04725238276666
327465,199.04725238276666
327466,199.04725238276666
327467,199.04725238276666
327468,199.04725238276666
327469,299.0663805550798
327470,326.6844852480906
327471,302.682983364786
327472,299.931528338331
327473,298.3602606420633
327474,311.5822426240453
327475,298.58466686646955
327476,199.04725238276666
327477,199.04725238276666
327478,199.04725238276666
327479,302.5580699621748
327480,224.27540986425404
327481,310.701639345198
327482,310.2961141478695
327483,224.27540986425404
327484,224.27540986425404
327485,311.1614622115426
327486,340.70698239409967
327487,322.7354356414943
327488,224.27540986425404
327489,311.45933061310825
327490,224.27540986425404
327491,305.62160713907883
327492,308.7625821061407
327493,224.27540986425404
327494,224.27540986425404
327495,224.27540986425404
327496,224.27540986425404
327497,224.27540986425404
327498,224.27540986425404
327499,269.3877257352123
327500,202.12990213172094
327501,202.12990213172094
327502,202.12990213172094
327503,202.12990213172094
327504,202.12990213172094
327505,202.12990213172094
327506,202.12990213172094
327507,274.2107763666571
327508,288.55647336823483
327509,202.12990213172094
327510,202.12990213172094
327511,202.12990213172094
327512,268.3293315746284
327513,273.7859289918097
327514,274.63189522070275
327515,202.12990213172094
327516,288.55647336823483
327517,269.8247483120244
327518,207.21699609986524
327519,207.21699609986524
327520,166.2755128141103
327521,207.21699609986524
327522,207.21699609986524
327523,166.2755128141103
327524,207.21699609986524
327525,166.2755128141103
327526,166.2755128141103
327527,166.2755128141103
327528,207.21699609986524
327529,166.2755128141103
327530,166.2755128141103
327531,166.2755128141103
327532,207.21699609986524
327533,166.2755128141103
327534,166.2755128141103
327535,207.21699609986524
327536,166.2755128141103
327537,151.4518556693197
327538,151.4518556693197
327539,137.1063518221112
327540,137.1063518221112
327541,137.1063518221112
327542,137.1063518221112
327543,137.1063518221112
327544,137.1063518221112
327545,137.1063518221112
327546,137.1063518221112
327547,137.1063518221112
327548,151.4518556693197
327549,151.4518556693197
327550,151.4518556693197
327551,151.4518556693197
327552,137.1063518221112
327553,151.4518556693197
327554,151.4518556693197
327555,137.1063518221112
327556,114.85720066272296
327557,114.84643359548187
327558,114.84643359548187
327559,114.85720066272296
327560,114.84643359548187
327561,114.84643359548187
327562,114.84643359548187
327563,114.84643359548187
327564,114.85720066272296
327565,114.85720066272296
327566,114.84643359548187
327567,114.84643359548187
327568,114.85720066272296
327569,114.85720066272296
327570,114.85720066272296
327571,114.85720066272296
327572,114.85720066272296
327573,114.85720066272296
327574,114.85720066272296
327575,116.10320689048454
327576,122.16479376216876
327577,122.16479376216876
327578,122.16479376216876
327579,122.16479376216876
327580,116.10320689048454
327581,116.10320689048454
327582,116.10320689048454
327583,122.16479376216876
327584,116.10320689048454
327585,116.10320689048454
327586,116.10320689048454
327587,116.10320689048454
327588,116.10320689048454
327589,116.10320689048454
327590,122.16479376216876
327591,122.16479376216876
327592,122.16479376216876
327593,116.10320689048454
327594,130.30078421090937
327595,119.86703909752325
327596,119.86703909752325
327597,130.30078421090937
327598,130.30078421090937
327599,119.86703909752325
327600,119.86703909752325
327601,130.30078421090937
327602,119.86703909752325
327603,130.30078421090937
327604,119.86703909752325
327605,119.86703909752325
327606,119.86703909752325
327607,119.86703909752325
327608,130.30078421090937
327609,119.86703909752325
327610,130.30078421090937
327611,130.30078421090937
327612,119.86703909752325
327613,155.05424316053535
327614,124.78792262233982
327615,155.05424316053535
327616,155.05424316053535
327617,155.05424316053535
327618,155.05424316053535
327619,155.05424316053535
327620,155.05424316053535
327621,124.78792262233982
327622,124.78792262233982
327623,124.78792262233982
327624,124.78792262233982
327625,124.78792262233982
327626,124.78792262233982
327627,133.64552158026768
327628,124.78792262233982
327629,124.78792262233982
327630,124.78792262233982
327631,124.78792262233982
327632,138.144091318005
327633,154.3840095698863
327634,183.98135247310594
327635,183.98135247310594
327636,183.98135247310594
327637,138.144091318005
327638,138.144091318005
327639,138.144091318005
327640,138.144091318005
327641,183.98135247310594
327642,138.144091318005
327643,138.144091318005
327644,138.144091318005
327645,138.144091318005
327646,183.98135247310594
327647,138.144091318005
327648,183.98135247310594
327649,183.98135247310594
327650,138.144091318005
327651,144.15123358837127
327652,144.15123358837127
327653,216.83516260391886
327654,144.15123358837127
327655,216.83516260391886
327656,216.83516260391886
327657,144.15123358837127
327658,216.83516260391886
327659,144.15123358837127
327660,186.5242479686261
327661,216.83516260391886
327662,144.15123358837127
327663,144.15123358837127
327664,144.15123358837127
327665,216.83516260391886
327666,144.15123358837127
327667,144.15123358837127
327668,216.83516260391886
327669,144.15123358837127
327670,151.47877811414116
327671,151.47877811414116
327672,151.47877811414116
327673,151.47877811414116
327674,151.47877811414116
327675,151.47877811414116
327676,151.47877811414116
327677,213.77456692526
327678,151.47877811414116
327679,151.47877811414116
327680,151.47877811414116
327681,229.86401469120307
327682,229.86401469120307
327683,229.86401469120307
327684,229.86401469120307
327685,229.86401469120307
327686,229.86401469120307
327687,229.86401469120307
327688,151.47877811414116
327689,193.9033755585316
327690,272.4487742030068
327691,193.9033755585316
327692,193.9033755585316
327693,193.9033755585316
327694,193.9033755585316
327695,193.9033755585316
327696,193.9033755585316
327697,293.48205544826715
327698,193.9033755585316
327699,270.43167520614793
327700,267.2300218069738
327701,193.9033755585316
327702,193.9033755585316
327703,267.87525591205303
327704,193.9033755585316
327705,276.82081495817613
327706,266.50438650275953
327707,270.8017420098479
327708,241.1268031146485
327709,318.0064487714863
327710,306.8209827549265
327711,224.28257963951603
327712,241.1268031146485
327713,241.1268031146485
327714,220.46066183129687
327715,226.33458799800223
327716,241.1268031146485
327717,241.1268031146485
327718,241.1268031146485
327719,241.1268031146485
327720,241.1268031146485
327721,312.1192631782069
327722,311.6616420955859
327723,320.4276677366115
327724,308.86210829605204
327725,312.8112709754779
327726,308.59835612465656
327727,254.10401303706763
327728,323.44285856820954
327729,331.37647645438847
327730,238.37145096297826
327731,254.10401303706763
327732,254.10401303706763
327733,324.62078943148765
327734,231.94089540742272
327735,234.87018833671561
327736,326.9814764543884
327737,254.10401303706763
327738,254.10401303706763
327739,322.48975460008376
327740,322.49836834628036
327741,335.88326216867415
327742,324.770483546587
327743,254.10401303706763
327744,254.10401303706763
327745,254.10401303706763
327746,331.24345736024657
327747,363.86256919052346
327748,254.93970201021622
327749,330.50501461608144
327750,333.86488400533824
327751,332.7778113557656
327752,334.41558796272034
327753,333.9369625493996
327754,335.51312328792795
327755,254.93970201021622
327756,254.93970201021622
327757,235.64409342935053
327758,254.93970201021622
327759,254.93970201021622
327760,254.93970201021622
327761,254.93970201021622
327762,236.57130028047044
327763,232.5198510051081
327764,254.93970201021622
327765,265.61393361726306
327766,265.61393361726306
327767,244.92415430863153
327768,265.61393361726306
327769,265.61393361726306
327770,265.61393361726306
327771,243.09728938927668
327772,242.34542834709305
327773,265.61393361726306
327774,265.61393361726306
327775,339.4915332816188
327776,344.67631589031447
327777,335.50372840357
327778,340.5433851334707
327779,334.9915332816188
327780,338.45728670627636
