ID,aqi
326754,180.0
326755,182.0
326756,337.0
326757,332.0
326758,348.0
326759,345.0
326760,356.0
326761,352.0
326762,342.0
326763,192.0
326764,525.0
326765,353.0
326766,193.0
326767,361.0
326768,197.0
326769,187.0
326770,186.0
326771,188.0
326772,194.0
326773,191.0
326774,189.0
326775,197.0
326776,192.0
326777,218.0
326778,338.0
326779,334.0
326780,327.0
326781,335.0
326782,346.0
326783,337.0
326784,217.0
326785,336.0
326786,208.0
326787,211.0
326788,216.0
326789,223.0
326790,213.0
326791,195.0
326792,225.0
326793,228.0
326794,539.0
326795,212.0
326796,371.1579895019531
326797,371.1579895019531
326798,371.1579895019531
326799,371.1579895019531
326800,228.13897705078125
326801,371.1579895019531
326802,371.1579895019531
326803,371.1579895019531
326804,371.1579895019531
326805,228.13897705078125
326806,228.13897705078125
326807,228.13897705078125
326808,228.13897705078125
326809,228.13897705078125
326810,228.13897705078125
326811,228.13897705078125
326812,228.13897705078125
326813,228.13897705078125
326814,228.13897705078125
326815,240.62030029296875
326816,240.62030029296875
326817,240.62030029296875
326818,240.62030029296875
326819,355.4353942871094
326820,355.4353942871094
326821,240.62030029296875
326822,355.4353942871094
326823,355.4353942871094
326824,355.4353942871094
326825,355.4353942871094
326826,355.4353942871094
326827,240.62030029296875
326828,240.62030029296875
326829,240.62030029296875
326830,240.62030029296875
326831,240.62030029296875
326832,355.4353942871094
326833,240.62030029296875
326834,364.02740478515625
326835,364.02740478515625
326836,364.02740478515625
326837,250.15850830078125
326838,250.15850830078125
326839,364.02740478515625
326840,250.15850830078125
326841,250.15850830078125
326842,250.15850830078125
326843,250.15850830078125
326844,364.02740478515625
326845,250.15850830078125
326846,250.15850830078125
326847,364.02740478515625
326848,364.02740478515625
326849,364.02740478515625
326850,250.15850830078125
326851,250.15850830078125
326852,250.15850830078125
326853,230.12738037109375
326854,230.12738037109375
326855,230.12738037109375
326856,230.12738037109375
326857,230.12738037109375
326858,339.36944580078125
326859,230.12738037109375
326860,230.12738037109375
326861,339.36944580078125
326862,339.36944580078125
326863,230.12738037109375
326864,339.36944580078125
326865,339.36944580078125
326866,339.36944580078125
326867,339.36944580078125
326868,230.12738037109375
326869,230.12738037109375
326870,339.36944580078125
326871,230.12738037109375
326872,320.9664306640625
326873,320.9664306640625
326874,320.9664306640625
326875,320.9664306640625
326876,320.9664306640625
326877,320.9664306640625
326878,206.4574432373047
326879,320.9664306640625
326880,206.4574432373047
326881,206.4574432373047
326882,206.4574432373047
326883,206.4574432373047
326884,206.4574432373047
326885,206.4574432373047
326886,206.4574432373047
326887,206.4574432373047
326888,206.4574432373047
326889,320.9664306640625
326890,206.4574432373047
326891,229.7438507080078
326892,229.7438507080078
326893,229.7438507080078
326894,229.7438507080078
326895,229.7438507080078
326896,229.7438507080078
326897,229.7438507080078
326898,229.7438507080078
326899,229.7438507080078
326900,308.9615173339844
326901,229.7438507080078
326902,308.9615173339844
326903,308.9615173339844
326904,308.9615173339844
326905,229.7438507080078
326906,308.9615173339844
326907,308.9615173339844
326908,308.9615173339844
326909,308.9615173339844
326910,189.44334411621094
326911,283.1392517089844
326912,283.1392517089844
326913,283.1392517089844
326914,189.44334411621094
326915,283.1392517089844
326916,283.1392517089844
326917,189.44334411621094
326918,189.44334411621094
326919,283.1392517089844
326920,283.1392517089844
326921,283.1392517089844
326922,189.44334411621094
326923,189.44334411621094
326924,189.44334411621094
326925,189.44334411621094
326926,189.44334411621094
326927,189.44334411621094
326928,189.44334411621094
326929,269.0442199707031
326930,269.0442199707031
326931,269.0442199707031
326932,269.0442199707031
326933,172.98294067382812
326934,172.98294067382812
326935,172.98294067382812
326936,269.0442199707031
326937,269.0442199707031
326938,269.0442199707031
326939,172.98294067382812
326940,172.98294067382812
326941,172.98294067382812
326942,172.98294067382812
326943,172.98294067382812
326944,172.98294067382812
326945,172.98294067382812
326946,172.98294067382812
326947,269.0442199707031
326948,173.7084197998047
326949,173.7084197998047
326950,173.7084197998047
326951,173.7084197998047
326952,173.7084197998047
326953,173.7084197998047
326954,265.1142883300781
326955,265.1142883300781
326956,265.1142883300781
326957,173.7084197998047
326958,265.1142883300781
326959,265.1142883300781
326960,173.7084197998047
326961,173.7084197998047
326962,265.1142883300781
326963,265.1142883300781
326964,265.1142883300781
326965,173.7084197998047
326966,173.7084197998047
326967,162.3325958251953
326968,278.1553039550781
326969,278.1553039550781
326970,278.1553039550781
326971,278.1553039550781
326972,278.1553039550781
326973,162.3325958251953
326974,278.1553039550781
326975,162.3325958251953
326976,162.3325958251953
326977,162.3325958251953
326978,162.3325958251953
326979,162.3325958251953
326980,162.3325958251953
326981,162.3325958251953
326982,162.3325958251953
326983,278.1553039550781
326984,278.1553039550781
326985,162.3325958251953
326986,208.05270385742188
326987,208.05270385742188
326988,208.05270385742188
326989,208.05270385742188
326990,321.651611328125
326991,321.651611328125
326992,321.651611328125
326993,208.05270385742188
326994,208.05270385742188
326995,208.05270385742188
326996,208.05270385742188
326997,208.05270385742188
326998,208.05270385742188
326999,208.05270385742188
327000,321.651611328125
327001,321.651611328125
327002,321.651611328125
327003,321.651611328125
327004,321.651611328125
327005,347.9244689941406
327006,232.9095458984375
327007,232.9095458984375
327008,232.9095458984375
327009,232.9095458984375
327010,232.9095458984375
327011,232.9095458984375
327012,232.9095458984375
327013,232.9095458984375
327014,232.9095458984375
327015,232.9095458984375
327016,347.9244689941406
327017,347.9244689941406
327018,347.9244689941406
327019,347.9244689941406
327020,347.9244689941406
327021,347.9244689941406
327022,347.9244689941406
327023,232.9095458984375
327024,211.8227996826172
327025,211.8227996826172
327026,211.8227996826172
327027,211.8227996826172
327028,211.8227996826172
327029,211.8227996826172
327030,328.2850646972656
327031,211.8227996826172
327032,328.2850646972656
327033,211.8227996826172
327034,211.8227996826172
327035,328.2850646972656
327036,328.2850646972656
327037,328.2850646972656
327038,211.8227996826172
327039,328.2850646972656
327040,328.2850646972656
327041,211.8227996826172
327042,328.2850646972656
327043,176.4908905029297
327044,176.4908905029297
327045,237.10610961914062
327046,176.4908905029297
327047,176.4908905029297
327048,176.4908905029297
327049,176.4908905029297
327050,176.4908905029297
327051,237.10610961914062
327052,237.10610961914062
327053,176.4908905029297
327054,237.10610961914062
327055,237.10610961914062
327056,237.10610961914062
327057,176.4908905029297
327058,237.10610961914062
327059,176.4908905029297
327060,237.10610961914062
327061,176.4908905029297
327062,151.97195434570312
327063,151.97195434570312
327064,151.97195434570312
327065,151.97195434570312
327066,151.97195434570312
327067,140.03155517578125
327068,151.97195434570312
327069,151.97195434570312
327070,151.97195434570312
327071,151.97195434570312
327072,140.03155517578125
327073,140.03155517578125
327074,140.03155517578125
327075,140.03155517578125
327076,140.03155517578125
327077,140.03155517578125
327078,151.97195434570312
327079,151.97195434570312
327080,140.03155517578125
327081,120.49024200439453
327082,81.54627990722656
327083,81.54627990722656
327084,81.54627990722656
327085,81.54627990722656
327086,81.54627990722656
327087,81.54627990722656
327088,120.49024200439453
327089,120.49024200439453
327090,120.49024200439453
327091,120.49024200439453
327092,120.49024200439453
327093,81.54627990722656
327094,120.49024200439453
327095,81.54627990722656
327096,120.49024200439453
327097,120.49024200439453
327098,120.49024200439453
327099,120.49024200439453
327100,90.06792449951172
327101,67.80342864990234
327102,67.80342864990234
327103,90.06792449951172
327104,90.06792449951172
327105,90.06792449951172
327106,90.06792449951172
327107,67.80342864990234
327108,90.06792449951172
327109,67.80342864990234
327110,90.06792449951172
327111,90.06792449951172
327112,90.06792449951172
327113,90.06792449951172
327114,67.80342864990234
327115,67.80342864990234
327116,67.80342864990234
327117,67.80342864990234
327118,90.06792449951172
327119,81.98302459716797
327120,81.98302459716797
327121,86.02450561523438
327122,81.98302459716797
327123,86.02450561523438
327124,86.02450561523438
327125,81.98302459716797
327126,81.98302459716797
327127,81.98302459716797
327128,81.98302459716797
327129,86.02450561523438
327130,81.98302459716797
327131,86.02450561523438
327132,86.02450561523438
327133,86.02450561523438
327134,86.02450561523438
327135,86.02450561523438
327136,86.02450561523438
327137,86.02450561523438
327138,82.8378677368164
327139,76.63041687011719
327140,76.63041687011719
327141,76.63041687011719
327142,82.8378677368164
327143,76.63041687011719
327144,82.8378677368164
327145,76.63041687011719
327146,82.8378677368164
327147,82.8378677368164
327148,82.8378677368164
327149,82.8378677368164
327150,82.8378677368164
327151,82.8378677368164
327152,76.63041687011719
327153,82.8378677368164
327154,76.63041687011719
327155,76.63041687011719
327156,82.8378677368164
327157,109.76286315917969
327158,109.76286315917969
327159,109.76286315917969
327160,109.76286315917969
327161,65.36357116699219
327162,109.76286315917969
327163,65.36357116699219
327164,65.36357116699219
327165,109.76286315917969
327166,109.76286315917969
327167,109.76286315917969
327168,65.36357116699219
327169,65.36357116699219
327170,65.36357116699219
327171,65.36357116699219
327172,109.76286315917969
327173,109.76286315917969
327174,109.76286315917969
327175,65.36357116699219
327176,133.80223083496094
327177,145.16407775878906
327178,133.80223083496094
327179,133.80223083496094
327180,145.16407775878906
327181,145.16407775878906
327182,145.16407775878906
327183,133.80223083496094
327184,145.16407775878906
327185,133.80223083496094
327186,145.16407775878906
327187,145.16407775878906
327188,133.80223083496094
327189,133.80223083496094
327190,133.80223083496094
327191,133.80223083496094
327192,133.80223083496094
327193,133.80223083496094
327194,145.16407775878906
327195,204.56272888183594
327196,125.88065338134766
327197,204.56272888183594
327198,125.88065338134766
327199,204.56272888183594
327200,204.56272888183594
327201,125.88065338134766
327202,204.56272888183594
327203,204.56272888183594
327204,204.56272888183594
327205,125.88065338134766
327206,125.88065338134766
327207,125.88065338134766
327208,125.88065338134766
327209,125.88065338134766
327210,125.88065338134766
327211,125.88065338134766
327212,204.56272888183594
327213,125.88065338134766
327214,212.36224365234375
327215,212.36224365234375
327216,212.36224365234375
327217,212.36224365234375
327218,174.0978546142578
327219,174.0978546142578
327220,212.36224365234375
327221,212.36224365234375
327222,174.0978546142578
327223,174.0978546142578
327224,174.0978546142578
327225,174.0978546142578
327226,174.0978546142578
327227,174.0978546142578
327228,174.0978546142578
327229,212.36224365234375
327230,212.36224365234375
327231,174.0978546142578
327232,174.0978546142578
327233,257.8733825683594
327234,169.7828826904297
327235,169.7828826904297
327236,169.7828826904297
327237,169.7828826904297
327238,257.8733825683594
327239,257.8733825683594
327240,169.7828826904297
327241,257.8733825683594
327242,257.8733825683594
327243,257.8733825683594
327244,169.7828826904297
327245,169.7828826904297
327246,169.7828826904297
327247,169.7828826904297
327248,169.7828826904297
327249,169.7828826904297
327250,257.8733825683594
327251,257.8733825683594
327252,168.5413360595703
327253,168.5413360595703
327254,168.5413360595703
327255,255.758056640625
327256,168.5413360595703
327257,168.5413360595703
327258,255.758056640625
327259,255.758056640625
327260,255.758056640625
327261,255.758056640625
327262,168.5413360595703
327263,168.5413360595703
327264,168.5413360595703
327265,255.758056640625
327266,255.758056640625
327267,168.5413360595703
327268,255.758056640625
327269,168.5413360595703
327270,168.5413360595703
327271,289.3017883300781
327272,289.3017883300781
327273,289.3017883300781
327274,289.3017883300781
327275,289.3017883300781
327276,289.3017883300781
327277,289.3017883300781
327278,179.01719665527344
327279,179.01719665527344
327280,289.3017883300781
327281,179.01719665527344
327282,179.01719665527344
327283,179.01719665527344
327284,179.01719665527344
327285,179.01719665527344
327286,179.01719665527344
327287,179.01719665527344
327288,179.01719665527344
327289,179.01719665527344
327290,174.88320922851562
327291,174.88320922851562
327292,174.88320922851562
327293,246.8270721435547
327294,174.88320922851562
327295,174.88320922851562
327296,246.8270721435547
327297,174.88320922851562
327298,246.8270721435547
327299,174.88320922851562
327300,246.8270721435547
327301,246.8270721435547
327302,246.8270721435547
327303,246.8270721435547
327304,174.88320922851562
327305,174.88320922851562
327306,174.88320922851562
327307,174.88320922851562
327308,246.8270721435547
327309,249.2806854248047
327310,165.3330078125
327311,165.3330078125
327312,165.3330078125
327313,165.3330078125
327314,165.3330078125
327315,249.2806854248047
327316,165.3330078125
327317,249.2806854248047
327318,249.2806854248047
327319,165.3330078125
327320,165.3330078125
327321,165.3330078125
327322,165.3330078125
327323,249.2806854248047
327324,249.2806854248047
327325,249.2806854248047
327326,249.2806854248047
327327,165.3330078125
327328,143.57675170898438
327329,260.1920166015625
327330,260.1920166015625
327331,260.1920166015625
327332,260.1920166015625
327333,143.57675170898438
327334,143.57675170898438
327335,260.1920166015625
327336,143.57675170898438
327337,143.57675170898438
327338,143.57675170898438
327339,143.57675170898438
327340,143.57675170898438
327341,260.1920166015625
327342,143.57675170898438
327343,143.57675170898438
327344,260.1920166015625
327345,260.1920166015625
327346,143.57675170898438
327347,167.51025390625
327348,247.16061401367188
327349,167.51025390625
327350,167.51025390625
327351,167.51025390625
327352,167.51025390625
327353,247.16061401367188
327354,167.51025390625
327355,167.51025390625
327356,247.16061401367188
327357,247.16061401367188
327358,247.16061401367188
327359,167.51025390625
327360,167.51025390625
327361,167.51025390625
327362,247.16061401367188
327363,247.16061401367188
327364,247.16061401367188
327365,167.51025390625
327366,245.13560485839844
327367,245.13560485839844
327368,245.13560485839844
327369,170.05426025390625
327370,245.13560485839844
327371,245.13560485839844
327372,170.05426025390625
327373,170.05426025390625
327374,245.13560485839844
327375,245.13560485839844
327376,170.05426025390625
327377,170.05426025390625
327378,170.05426025390625
327379,245.13560485839844
327380,170.05426025390625
327381,170.05426025390625
327382,170.05426025390625
327383,170.05426025390625
327384,170.05426025390625
327385,204.5168914794922
327386,155.22691345214844
327387,155.22691345214844
327388,155.22691345214844
327389,155.22691345214844
327390,155.22691345214844
327391,155.22691345214844
327392,155.22691345214844
327393,204.5168914794922
327394,204.5168914794922
327395,204.5168914794922
327396,204.5168914794922
327397,204.5168914794922
327398,155.22691345214844
327399,204.5168914794922
327400,155.22691345214844
327401,155.22691345214844
327402,204.5168914794922
327403,155.22691345214844
327404,170.56277465820312
327405,241.68186950683594
327406,170.56277465820312
327407,170.56277465820312
327408,170.56277465820312
327409,170.56277465820312
327410,170.56277465820312
327411,170.56277465820312
327412,241.68186950683594
327413,170.56277465820312
327414,170.56277465820312
327415,241.68186950683594
327416,241.68186950683594
327417,241.68186950683594
327418,241.68186950683594
327419,241.68186950683594
327420,170.56277465820312
327421,241.68186950683594
327422,170.56277465820312
327423,245.088134765625
327424,245.088134765625
327425,245.088134765625
327426,158.61663818359375
327427,245.088134765625
327428,245.088134765625
327429,158.61663818359375
327430,245.088134765625
327431,158.61663818359375
327432,158.61663818359375
327433,158.61663818359375
327434,245.088134765625
327435,158.61663818359375
327436,158.61663818359375
327437,158.61663818359375
327438,158.61663818359375
327439,245.088134765625
327440,158.61663818359375
327441,158.61663818359375
327442,264.03717041015625
327443,264.03717041015625
327444,183.80242919921875
327445,264.03717041015625
327446,183.80242919921875
327447,183.80242919921875
327448,183.80242919921875
327449,264.03717041015625
327450,264.03717041015625
327451,264.03717041015625
327452,183.80242919921875
327453,183.80242919921875
327454,183.80242919921875
327455,183.80242919921875
327456,183.80242919921875
327457,183.80242919921875
327458,183.80242919921875
327459,264.03717041015625
327460,264.03717041015625
327461,196.97396850585938
327462,196.97396850585938
327463,196.97396850585938
327464,196.97396850585938
327465,196.97396850585938
327466,196.97396850585938
327467,196.97396850585938
327468,196.97396850585938
327469,282.56658935546875
327470,282.56658935546875
327471,282.56658935546875
327472,282.56658935546875
327473,282.56658935546875
327474,282.56658935546875
327475,282.56658935546875
327476,196.97396850585938
327477,196.97396850585938
327478,196.97396850585938
327479,282.56658935546875
327480,204.75302124023438
327481,266.7619323730469
327482,266.7619323730469
327483,204.75302124023438
327484,204.75302124023438
327485,266.7619323730469
327486,266.7619323730469
327487,266.7619323730469
327488,204.75302124023438
327489,266.7619323730469
327490,204.75302124023438
327491,266.7619323730469
327492,266.7619323730469
327493,204.75302124023438
327494,204.75302124023438
327495,204.75302124023438
327496,204.75302124023438
327497,204.75302124023438
327498,204.75302124023438
327499,239.10902404785156
327500,183.14976501464844
327501,183.14976501464844
327502,183.14976501464844
327503,183.14976501464844
327504,183.14976501464844
327505,183.14976501464844
327506,183.14976501464844
327507,239.10902404785156
327508,239.10902404785156
327509,183.14976501464844
327510,183.14976501464844
327511,183.14976501464844
327512,239.10902404785156
327513,239.10902404785156
327514,239.10902404785156
327515,183.14976501464844
327516,239.10902404785156
327517,239.10902404785156
327518,194.80775451660156
327519,194.80775451660156
327520,166.1197052001953
327521,194.80775451660156
327522,194.80775451660156
327523,166.1197052001953
327524,194.80775451660156
327525,166.1197052001953
327526,166.1197052001953
327527,166.1197052001953
327528,194.80775451660156
327529,166.1197052001953
327530,166.1197052001953
327531,166.1197052001953
327532,194.80775451660156
327533,166.1197052001953
327534,166.1197052001953
327535,194.80775451660156
327536,166.1197052001953
327537,143.83209228515625
327538,143.83209228515625
327539,154.7981414794922
327540,154.7981414794922
327541,154.7981414794922
327542,154.7981414794922
327543,154.7981414794922
327544,154.7981414794922
327545,154.7981414794922
327546,154.7981414794922
327547,154.7981414794922
327548,143.83209228515625
327549,143.83209228515625
327550,143.83209228515625
327551,143.83209228515625
327552,154.7981414794922
327553,143.83209228515625
327554,143.83209228515625
327555,154.7981414794922
327556,127.75407409667969
327557,108.00114440917969
327558,108.00114440917969
327559,127.75407409667969
327560,108.00114440917969
327561,108.00114440917969
327562,108.00114440917969
327563,108.00114440917969
327564,127.75407409667969
327565,127.75407409667969
327566,108.00114440917969
327567,108.00114440917969
327568,127.75407409667969
327569,127.75407409667969
327570,127.75407409667969
327571,127.75407409667969
327572,127.75407409667969
327573,127.75407409667969
327574,127.75407409667969
327575,116.63272857666016
327576,112.77833557128906
327577,112.77833557128906
327578,112.77833557128906
327579,112.77833557128906
327580,116.63272857666016
327581,116.63272857666016
327582,116.63272857666016
327583,112.77833557128906
327584,116.63272857666016
327585,116.63272857666016
327586,116.63272857666016
327587,116.63272857666016
327588,116.63272857666016
327589,116.63272857666016
327590,112.77833557128906
327591,112.77833557128906
327592,112.77833557128906
327593,116.63272857666016
327594,71.670654296875
327595,109.168701171875
327596,109.168701171875
327597,71.670654296875
327598,71.670654296875
327599,109.168701171875
327600,109.168701171875
327601,71.670654296875
327602,109.168701171875
327603,71.670654296875
327604,109.168701171875
327605,109.168701171875
327606,109.168701171875
327607,109.168701171875
327608,71.670654296875
327609,109.168701171875
327610,71.670654296875
327611,71.670654296875
327612,109.168701171875
327613,88.55548095703125
327614,105.49713134765625
327615,88.55548095703125
327616,88.55548095703125
327617,88.55548095703125
327618,88.55548095703125
327619,88.55548095703125
327620,88.55548095703125
327621,105.49713134765625
327622,105.49713134765625
327623,105.49713134765625
327624,105.49713134765625
327625,105.49713134765625
327626,105.49713134765625
327627,88.55548095703125
327628,105.49713134765625
327629,105.49713134765625
327630,105.49713134765625
327631,105.49713134765625
327632,139.5662078857422
327633,113.54077911376953
327634,113.54077911376953
327635,113.54077911376953
327636,113.54077911376953
327637,139.5662078857422
327638,139.5662078857422
327639,139.5662078857422
327640,139.5662078857422
327641,113.54077911376953
327642,139.5662078857422
327643,139.5662078857422
327644,139.5662078857422
327645,139.5662078857422
327646,113.54077911376953
327647,139.5662078857422
327648,113.54077911376953
327649,113.54077911376953
327650,139.5662078857422
327651,146.99166870117188
327652,146.99166870117188
327653,167.4891815185547
327654,146.99166870117188
327655,167.4891815185547
327656,167.4891815185547
327657,146.99166870117188
327658,167.4891815185547
327659,146.99166870117188
327660,167.4891815185547
327661,167.4891815185547
327662,146.99166870117188
327663,146.99166870117188
327664,146.99166870117188
327665,167.4891815185547
327666,146.99166870117188
327667,146.99166870117188
327668,167.4891815185547
327669,146.99166870117188
327670,146.10894775390625
327671,146.10894775390625
327672,146.10894775390625
327673,146.10894775390625
327674,146.10894775390625
327675,146.10894775390625
327676,146.10894775390625
327677,212.82113647460938
327678,146.10894775390625
327679,146.10894775390625
327680,146.10894775390625
327681,212.82113647460938
327682,212.82113647460938
327683,212.82113647460938
327684,212.82113647460938
327685,212.82113647460938
327686,212.82113647460938
327687,212.82113647460938
327688,146.10894775390625
327689,173.09341430664062
327690,275.1066589355469
327691,173.09341430664062
327692,173.09341430664062
327693,173.09341430664062
327694,173.09341430664062
327695,173.09341430664062
327696,173.09341430664062
327697,275.1066589355469
327698,173.09341430664062
327699,275.1066589355469
327700,275.1066589355469
327701,173.09341430664062
327702,173.09341430664062
327703,275.1066589355469
327704,173.09341430664062
327705,275.1066589355469
327706,275.1066589355469
327707,275.1066589355469
327708,215.97488403320312
327709,315.395263671875
327710,315.395263671875
327711,215.97488403320312
327712,215.97488403320312
327713,215.97488403320312
327714,215.97488403320312
327715,215.97488403320312
327716,215.97488403320312
327717,215.97488403320312
327718,215.97488403320312
327719,215.97488403320312
327720,215.97488403320312
327721,315.395263671875
327722,315.395263671875
327723,315.395263671875
327724,315.395263671875
327725,315.395263671875
327726,315.395263671875
327727,209.52687072753906
327728,301.458984375
327729,301.458984375
327730,209.52687072753906
327731,209.52687072753906
327732,209.52687072753906
327733,301.458984375
327734,209.52687072753906
327735,209.52687072753906
327736,301.458984375
327737,209.52687072753906
327738,209.52687072753906
327739,301.458984375
327740,301.458984375
327741,301.458984375
327742,301.458984375
327743,209.52687072753906
327744,209.52687072753906
327745,209.52687072753906
327746,339.9116516113281
327747,339.9116516113281
327748,228.86146545410156
327749,339.9116516113281
327750,339.9116516113281
327751,339.9116516113281
327752,339.9116516113281
327753,339.9116516113281
327754,339.9116516113281
327755,228.86146545410156
327756,228.86146545410156
327757,228.86146545410156
327758,228.86146545410156
327759,228.86146545410156
327760,228.86146545410156
327761,228.86146545410156
327762,228.86146545410156
327763,228.86146545410156
327764,228.86146545410156
327765,229.27926635742188
327766,229.27926635742188
327767,229.27926635742188
327768,229.27926635742188
327769,229.27926635742188
327770,229.27926635742188
327771,229.27926635742188
327772,229.27926635742188
327773,229.27926635742188
327774,229.27926635742188
327775,334.7430114746094
327776,334.7430114746094
327777,334.7430114746094
327778,334.7430114746094
327779,334.7430114746094
327780,334.7430114746094
327781,334.7430114746094
327782,334.7430114746094
327783,229.27926635742188
327784,285.44244384765625
